"Label (Grouping)","SEX AND AGE","Total population","Male","Female","Sex ratio (males per 100 females)","Two or more races","One race","White","Black or African American","American Indian and Alaska Native","Asian","Native Hawaiian and Other Pacific Islander","Some other race","Two or more races"
"Autauga County, Alabama","","","","","","","","","","","","","","",""
"    Percent","","2,650","50.9%","49.1%","(X)","96.9%","3.1%","96.9%","95.4%","0.8%","0.0%","0.4%","0.0%","0.3%","3.1%"
"Graham County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","2,464","1,154","1,310","88.1","2,379","85","2,379","2,242","126","0","11","0","0","85"
"    Percent","","2,464","46.8%","53.2%","(X)","96.6%","3.4%","96.6%","91.0%","5.1%","0.0%","0.4%","0.0%","0.0%","3.4%"
"Grant County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","7,324","3,817","3,507","108.8","7,166","158","7,166","6,975","3","10","80","0","98","158"
"    Percent","","7,324","52.1%","47.9%","(X)","97.8%","2.2%","97.8%","95.2%","0.0%","0.1%","1.1%","0.0%","1.3%","2.2%"
"Gray County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","6,020","3,048","2,972","102.6","5,842","178","5,842","5,724","44","14","23","19","18","178"
"    Percent","","6,020","50.6%","49.4%","(X)","97.0%","3.0%","97.0%","95.1%","0.7%","0.2%","0.4%","0.3%","0.3%","3.0%"
"Greeley County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","1,156","534","622","85.9","1,113","43","1,113","945","0","21","0","0","147","43"
"    Percent","","1,156","46.2%","53.8%","(X)","96.3%","3.7%","96.3%","81.7%","0.0%","1.8%","0.0%","0.0%","12.7%","3.7%"
"Greenwood County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","6,010","3,072","2,938","104.6","5,783","227","5,783","5,694","12","21","23","0","33","227"
"    Percent","","6,010","51.1%","48.9%","(X)","96.2%","3.8%","96.2%","94.7%","0.2%","0.3%","0.4%","0.0%","0.5%","3.8%"
"Hamilton County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","2,552","1,347","1,205","111.8","2,511","41","2,511","2,251","51","0","0","0","209","41"
"    Percent","","2,552","52.8%","47.2%","(X)","98.4%","1.6%","98.4%","88.2%","2.0%","0.0%","0.0%","0.0%","8.2%","1.6%"
"Harper County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","5,506","2,775","2,731","101.6","5,401","105","5,401","5,196","10","83","25","17","70","105"
"    Percent","","5,506","50.4%","49.6%","(X)","98.1%","1.9%","98.1%","94.4%","0.2%","1.5%","0.5%","0.3%","1.3%","1.9%"
"Harvey County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","34,434","17,117","17,317","98.8","32,733","1,701","32,733","31,127","547","83","247","77","652","1,701"
"    Percent","","34,434","49.7%","50.3%","(X)","95.1%","4.9%","95.1%","90.4%","1.6%","0.2%","0.7%","0.2%","1.9%","4.9%"
"Haskell County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","3,990","1,951","2,039","95.7","3,744","246","3,744","3,307","1","38","5","0","393","246"
"    Percent","","3,990","48.9%","51.1%","(X)","93.8%","6.2%","93.8%","82.9%","0.0%","1.0%","0.1%","0.0%","9.8%","6.2%"
"Hodgeman County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","1,872","927","945","98.1","1,823","49","1,823","1,811","2","6","0","0","4","49"
"    Percent","","1,872","49.5%","50.5%","(X)","97.4%","2.6%","97.4%","96.7%","0.1%","0.3%","0.0%","0.0%","0.2%","2.6%"
"Jackson County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","13,249","6,610","6,639","99.6","12,680","569","12,680","11,433","19","1,085","45","14","84","569"
"    Percent","","13,249","49.9%","50.1%","(X)","95.7%","4.3%","95.7%","86.3%","0.1%","8.2%","0.3%","0.1%","0.6%","4.3%"
"Jefferson County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","18,974","9,560","9,414","101.6","18,488","486","18,488","18,149","129","136","3","0","71","486"
"    Percent","","18,974","50.4%","49.6%","(X)","97.4%","2.6%","97.4%","95.7%","0.7%","0.7%","0.0%","0.0%","0.4%","2.6%"
"Jewell County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","2,854","1,450","1,404","103.3","2,765","89","2,765","2,705","11","19","5","6","19","89"
"    Percent","","2,854","50.8%","49.2%","(X)","96.9%","3.1%","96.9%","94.8%","0.4%","0.7%","0.2%","0.2%","0.7%","3.1%"
"Johnson County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","597,574","293,325","304,249","96.4","575,427","22,147","575,427","505,946","28,193","1,612","31,326","228","8,122","22,147"
"    Percent","","597,574","49.1%","50.9%","(X)","96.3%","3.7%","96.3%","84.7%","4.7%","0.3%","5.2%","0.0%","1.4%","3.7%"
"Kearny County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","3,863","1,804","2,059","87.6","3,828","35","3,828","3,497","114","1","9","0","207","35"
"    Percent","","3,863","46.7%","53.3%","(X)","99.1%","0.9%","99.1%","90.5%","3.0%","0.0%","0.2%","0.0%","5.4%","0.9%"
"Kingman County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","7,173","3,582","3,591","99.7","6,982","191","6,982","6,911","40","4","11","0","16","191"
"    Percent","","7,173","49.9%","50.1%","(X)","97.3%","2.7%","97.3%","96.3%","0.6%","0.1%","0.2%","0.0%","0.2%","2.7%"
"Kiowa County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","2,483","1,208","1,275","94.7","2,416","67","2,416","2,300","19","23","26","0","48","67"
"    Percent","","2,483","48.7%","51.3%","(X)","97.3%","2.7%","97.3%","92.6%","0.8%","0.9%","1.0%","0.0%","1.9%","2.7%"
"Labette County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","19,938","9,858","10,080","97.8","18,894","1,044","18,894","17,625","904","169","26","0","170","1,044"
"    Percent","","19,938","49.4%","50.6%","(X)","94.8%","5.2%","94.8%","88.4%","4.5%","0.8%","0.1%","0.0%","0.9%","5.2%"
"Lane County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","1,523","766","757","101.2","1,516","7","1,516","1,433","0","13","24","3","43","7"
"    Percent","","1,523","50.3%","49.7%","(X)","99.5%","0.5%","99.5%","94.1%","0.0%","0.9%","1.6%","0.2%","2.8%","0.5%"
"Leavenworth County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","81,499","43,544","37,955","114.7","77,188","4,311","77,188","66,456","7,104","600","1,199","69","1,760","4,311"
"    Percent","","81,499","53.4%","46.6%","(X)","94.7%","5.3%","94.7%","81.5%","8.7%","0.7%","1.5%","0.1%","2.2%","5.3%"
"Lincoln County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","3,013","1,526","1,487","102.6","2,892","121","2,892","2,883","8","1","0","0","0","121"
"    Percent","","3,013","50.6%","49.4%","(X)","96.0%","4.0%","96.0%","95.7%","0.3%","0.0%","0.0%","0.0%","0.0%","4.0%"
"Linn County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","9,687","4,901","4,786","102.4","9,555","132","9,555","9,268","46","18","170","37","16","132"
"    Percent","","9,687","50.6%","49.4%","(X)","98.6%","1.4%","98.6%","95.7%","0.5%","0.2%","1.8%","0.4%","0.2%","1.4%"
"Logan County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","2,789","1,430","1,359","105.2","2,723","66","2,723","2,648","2","40","0","8","25","66"
"    Percent","","2,789","51.3%","48.7%","(X)","97.6%","2.4%","97.6%","94.9%","0.1%","1.4%","0.0%","0.3%","0.9%","2.4%"
"Lyon County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","33,237","16,097","17,140","93.9","31,127","2,110","31,127","28,879","727","145","767","0","609","2,110"
"    Percent","","33,237","48.4%","51.6%","(X)","93.7%","6.3%","93.7%","86.9%","2.2%","0.4%","2.3%","0.0%","1.8%","6.3%"
"McPherson County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","28,557","14,045","14,512","96.8","27,856","701","27,856","27,086","443","91","214","0","22","701"
"    Percent","","28,557","49.2%","50.8%","(X)","97.5%","2.5%","97.5%","94.8%","1.6%","0.3%","0.7%","0.0%","0.1%","2.5%"
"Marion County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","11,865","5,973","5,892","101.4","11,525","340","11,525","11,254","128","39","72","0","32","340"
"    Percent","","11,865","50.3%","49.7%","(X)","97.1%","2.9%","97.1%","94.9%","1.1%","0.3%","0.6%","0.0%","0.3%","2.9%"
"Marshall County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","9,713","4,844","4,869","99.5","9,415","298","9,415","9,266","37","7","40","19","46","298"
"    Percent","","9,713","49.9%","50.1%","(X)","96.9%","3.1%","96.9%","95.4%","0.4%","0.1%","0.4%","0.2%","0.5%","3.1%"
"Meade County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","4,120","2,065","2,055","100.5","3,892","228","3,892","3,388","38","2","36","0","428","228"
"    Percent","","4,120","50.1%","49.9%","(X)","94.5%","5.5%","94.5%","82.2%","0.9%","0.0%","0.9%","0.0%","10.4%","5.5%"
"Miami County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","33,740","16,958","16,782","101.0","33,052","688","33,052","31,763","372","353","188","0","376","688"
"    Percent","","33,740","50.3%","49.7%","(X)","98.0%","2.0%","98.0%","94.1%","1.1%","1.0%","0.6%","0.0%","1.1%","2.0%"
"Mitchell County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","6,053","3,099","2,954","104.9","5,968","85","5,968","5,861","35","44","19","0","9","85"
"    Percent","","6,053","51.2%","48.8%","(X)","98.6%","1.4%","98.6%","96.8%","0.6%","0.7%","0.3%","0.0%","0.1%","1.4%"
"Montgomery County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","32,114","16,031","16,083","99.7","30,352","1,762","30,352","26,753","1,692","1,088","192","34","593","1,762"
"    Percent","","32,114","49.9%","50.1%","(X)","94.5%","5.5%","94.5%","83.3%","5.3%","3.4%","0.6%","0.1%","1.8%","5.5%"
"Morris County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","5,551","2,798","2,753","101.6","5,396","155","5,396","5,326","8","12","42","0","8","155"
"    Percent","","5,551","50.4%","49.6%","(X)","97.2%","2.8%","97.2%","95.9%","0.1%","0.2%","0.8%","0.0%","0.1%","2.8%"
"Morton County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","2,656","1,268","1,388","91.4","2,413","243","2,413","2,340","2","5","57","0","9","243"
"    Percent","","2,656","47.7%","52.3%","(X)","90.9%","9.1%","90.9%","88.1%","0.1%","0.2%","2.1%","0.0%","0.3%","9.1%"
"Nemaha County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","10,109","5,151","4,958","103.9","9,920","189","9,920","9,745","57","65","18","0","35","189"
"    Percent","","10,109","51.0%","49.0%","(X)","98.1%","1.9%","98.1%","96.4%","0.6%","0.6%","0.2%","0.0%","0.3%","1.9%"
"Neosho County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","16,008","7,770","8,238","94.3","15,488","520","15,488","15,135","221","80","12","0","40","520"
"    Percent","","16,008","48.5%","51.5%","(X)","96.8%","3.2%","96.8%","94.5%","1.4%","0.5%","0.1%","0.0%","0.2%","3.2%"
"Ness County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","2,838","1,415","1,423","99.4","2,808","30","2,808","2,616","10","3","7","0","172","30"
"    Percent","","2,838","49.9%","50.1%","(X)","98.9%","1.1%","98.9%","92.2%","0.4%","0.1%","0.2%","0.0%","6.1%","1.1%"
"Norton County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","5,416","2,956","2,460","120.2","5,315","101","5,315","4,974","178","45","35","0","83","101"
"    Percent","","5,416","54.6%","45.4%","(X)","98.1%","1.9%","98.1%","91.8%","3.3%","0.8%","0.6%","0.0%","1.5%","1.9%"
"Osage County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","15,855","7,941","7,914","100.3","15,334","521","15,334","15,131","98","24","38","1","42","521"
"    Percent","","15,855","50.1%","49.9%","(X)","96.7%","3.3%","96.7%","95.4%","0.6%","0.2%","0.2%","0.0%","0.3%","3.3%"
"Osborne County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","3,494","1,742","1,752","99.4","3,405","89","3,405","3,330","30","7","4","0","34","89"
"    Percent","","3,494","49.9%","50.1%","(X)","97.5%","2.5%","97.5%","95.3%","0.9%","0.2%","0.1%","0.0%","1.0%","2.5%"
"Ottawa County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","5,776","2,979","2,797","106.5","5,688","88","5,688","5,544","38","59","47","0","0","88"
"    Percent","","5,776","51.6%","48.4%","(X)","98.5%","1.5%","98.5%","96.0%","0.7%","1.0%","0.8%","0.0%","0.0%","1.5%"
"Pawnee County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","6,539","3,632","2,907","124.9","6,416","123","6,416","5,846","370","62","15","0","123","123"
"    Percent","","6,539","55.5%","44.5%","(X)","98.1%","1.9%","98.1%","89.4%","5.7%","0.9%","0.2%","0.0%","1.9%","1.9%"
"Phillips County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","5,297","2,659","2,638","100.8","5,219","78","5,219","5,073","63","22","47","11","3","78"
"    Percent","","5,297","50.2%","49.8%","(X)","98.5%","1.5%","98.5%","95.8%","1.2%","0.4%","0.9%","0.2%","0.1%","1.5%"
"Pottawatomie County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","24,203","12,046","12,157","99.1","23,500","703","23,500","22,703","406","161","165","0","65","703"
"    Percent","","24,203","49.8%","50.2%","(X)","97.1%","2.9%","97.1%","93.8%","1.7%","0.7%","0.7%","0.0%","0.3%","2.9%"
"Pratt County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","9,324","4,667","4,657","100.2","8,937","387","8,937","8,703","173","25","18","0","18","387"
"    Percent","","9,324","50.1%","49.9%","(X)","95.8%","4.2%","95.8%","93.3%","1.9%","0.3%","0.2%","0.0%","0.2%","4.2%"
"Rawlins County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","2,490","1,297","1,193","108.7","2,454","36","2,454","2,317","14","31","3","0","89","36"
"    Percent","","2,490","52.1%","47.9%","(X)","98.6%","1.4%","98.6%","93.1%","0.6%","1.2%","0.1%","0.0%","3.6%","1.4%"
"Reno County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","62,421","31,355","31,066","100.9","59,482","2,939","59,482","56,223","1,596","628","330","75","630","2,939"
"    Percent","","62,421","50.2%","49.8%","(X)","95.3%","4.7%","95.3%","90.1%","2.6%","1.0%","0.5%","0.1%","1.0%","4.7%"
"Republic County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","4,607","2,270","2,337","97.1","4,564","43","4,564","4,464","44","21","16","0","19","43"
"    Percent","","4,607","49.3%","50.7%","(X)","99.1%","0.9%","99.1%","96.9%","1.0%","0.5%","0.3%","0.0%","0.4%","0.9%"
"Rice County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","9,532","4,827","4,705","102.6","9,158","374","9,158","8,611","188","46","71","29","213","374"
"    Percent","","9,532","50.6%","49.4%","(X)","96.1%","3.9%","96.1%","90.3%","2.0%","0.5%","0.7%","0.3%","2.2%","3.9%"
"Riley County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","74,059","39,095","34,964","111.8","70,371","3,688","70,371","60,586","4,637","276","3,770","151","951","3,688"
"    Percent","","74,059","52.8%","47.2%","(X)","95.0%","5.0%","95.0%","81.8%","6.3%","0.4%","5.1%","0.2%","1.3%","5.0%"
"Rooks County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","4,985","2,404","2,581","93.1","4,893","92","4,893","4,752","93","3","11","8","26","92"
"    Percent","","4,985","48.2%","51.8%","(X)","98.2%","1.8%","98.2%","95.3%","1.9%","0.1%","0.2%","0.2%","0.5%","1.8%"
"Rush County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","2,953","1,501","1,452","103.4","2,794","159","2,794","2,752","8","0","24","0","10","159"
"    Percent","","2,953","50.8%","49.2%","(X)","94.6%","5.4%","94.6%","93.2%","0.3%","0.0%","0.8%","0.0%","0.3%","5.4%"
"Russell County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","6,896","3,389","3,507","96.6","6,595","301","6,595","6,355","125","55","0","0","60","301"
"    Percent","","6,896","49.1%","50.9%","(X)","95.6%","4.4%","95.6%","92.2%","1.8%","0.8%","0.0%","0.0%","0.9%","4.4%"
"Saline County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","54,384","27,092","27,292","99.3","51,383","3,001","51,383","47,464","1,567","175","1,097","13","1,067","3,001"
"    Percent","","54,384","49.8%","50.2%","(X)","94.5%","5.5%","94.5%","87.3%","2.9%","0.3%","2.0%","0.0%","2.0%","5.5%"
"Scott County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","4,893","2,505","2,388","104.9","4,770","123","4,770","4,479","0","3","77","2","209","123"
"    Percent","","4,893","51.2%","48.8%","(X)","97.5%","2.5%","97.5%","91.5%","0.0%","0.1%","1.6%","0.0%","4.3%","2.5%"
"Sedgwick County, Kansas","","","","","","","","","","","","","","",""
"    Estimate","","515,416","254,555","260,861","97.6","483,398","32,018","483,398","392,724","43,196","4,640","22,161","320","20,357","32,018"
